id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1164119915269369856,1164119915269369856,1566382790000,2019-08-21,05:19:50,CDT,745531304419090432,resoundant,Resoundant,,Magnetic Resonance Elastography of the Liver in Children and Adolescents: Assessment of Regional Variations in Stiffness    https://www.academicradiology.org/article/S1076-6332(19)30358-7/pdf#.XV0arydWmZ0 …,[],['https://www.academicradiology.org/article/S1076-6332(19)30358-7/pdf#.XV0arydWmZ0'],[],0,0,0,[],[],https://twitter.com/Resoundant/status/1164119915269369856,False,,0,,,,,,,"[{'user_id': '745531304419090432', 'username': 'Resoundant'}]",
1163887940721709056,1163887940721709056,1566327483000,2019-08-20,13:58:03,CDT,247383045,rheumatic_bio,Rheumatic News,,A new technique for motion encoding gradientless MR elastography of the psoas major muscle A gradientecho type multiecho sequence.: The present study aimed to develop vibration techniques for magnetic resonance MR elastography MRE of the psoas major…  http://bioportfol.io/RBZGqv ,[],['http://bioportfol.io/RBZGqv'],[],0,1,0,[],[],https://twitter.com/Rheumatic_bio/status/1163887940721709056,False,,0,,,,,,,"[{'user_id': '247383045', 'username': 'Rheumatic_bio'}]",
1163482011635466240,1163482011635466240,1566230702000,2019-08-19,11:05:02,CDT,466570757,icis_news,International Cancer Imaging Society,,Ultrasound Elastography supplement assessing nodal status of magnetic resonance imaging staged cervical N0 patients with nasopharyngeal carcinoma  https://cancerimagingjournal.biomedcentral.com/articles/10.1186/s40644-019-0199-3 …,[],['https://cancerimagingjournal.biomedcentral.com/articles/10.1186/s40644-019-0199-3'],[],0,0,0,[],[],https://twitter.com/ICIS_News/status/1163482011635466240,False,,0,,,,,,,"[{'user_id': '466570757', 'username': 'ICIS_News'}]",
1162335188694650880,1162335188694650880,1565957278000,2019-08-16,07:07:58,CDT,253847599,uranus_2,マーキュリー２世,,日経サイエンス2019年10月号では新たな脳画像法fMRE(functional  Magnetic Resonance Elastography)に関するお話もあるようだ。  https://amzn.to/31Flre3 ,[],['https://amzn.to/31Flre3'],[],0,1,5,[],[],https://twitter.com/uranus_2/status/1162335188694650880,False,,0,,,,,,,"[{'user_id': '253847599', 'username': 'uranus_2'}]",
1159244512989986817,1159244512989986817,1565220404000,2019-08-07,18:26:44,CDT,1007590775817932800,clin_owl,ClinOwl,,The latest clinical content from the leading medical journals.   Relation of Magnetic Resonance Elastography to Fontan Failure and Portal Hypertension   http://zpr.io/gBgEH  #TheWiderWiserView,[],['http://zpr.io/gBgEH'],[],0,0,0,['#thewiderwiserview'],[],https://twitter.com/clin_owl/status/1159244512989986817,False,,0,,,,,,,"[{'user_id': '1007590775817932800', 'username': 'clin_owl'}]",
1153701981070024704,1153701981070024704,1563898961000,2019-07-23,11:22:41,CDT,1672141952,biociencia2013,BIOCIENCIA,,Risk Assessment of Hepatocellular Carcinoma  Development by Magnetic Resonance Elastography in Chronic Hepatitis C  Patients Who Achieved Sustained Virological Responses By Direct-acting  Antivirals  https://www.medscape.com/viewarticle/915160 …,[],['https://www.medscape.com/viewarticle/915160'],[],0,0,0,[],[],https://twitter.com/BIOCIENCIA2013/status/1153701981070024704,False,,0,,,,,,,"[{'user_id': '1672141952', 'username': 'BIOCIENCIA2013'}]",
1152519673096728576,1152519673096728576,1563617077000,2019-07-20,05:04:37,CDT,247395947,cancer_bio,Cancer News,,An Investigational Scan Magnetic Resonance Elastography in Detecting Treatment Response in Patients With Advanced Liver Cancer: This trial studies how well an investigational scan magnetic resonance elastography MRE works with standard imaging magnetic…  http://bioportfol.io/R8m4pv ,[],['http://bioportfol.io/R8m4pv'],[],0,1,0,[],[],https://twitter.com/Cancer_bio/status/1152519673096728576,False,,0,,,,,,,"[{'user_id': '247395947', 'username': 'Cancer_bio'}]",
1152213895727210496,1152213895727210496,1563544174000,2019-07-19,08:49:34,CDT,182414284,edinunimedicine,Edinburgh Medical School,,Congratulations to Dr Mike Perrins who recently graduated with a PhD 👏👨‍🎓  Mike's project was titled 'Magnetic Resonance Elastography Studies of the Musculoskeletal System'  Read about Mike's PhD experience @EdinburghUni in this @EdinUniImaging blog post:  http://edin.ac/2JHEVZj  pic.twitter.com/yDWQVHMDI8,"['edinburghuni', 'edinuniimaging']",['http://edin.ac/2JHEVZj'],['https://pbs.twimg.com/media/D_18bUCXoAAbWwh.jpg'],0,2,5,[],[],https://twitter.com/EdinUniMedicine/status/1152213895727210496,False,,0,,,,,,,"[{'user_id': '182414284', 'username': 'EdinUniMedicine'}, {'user_id': '23426889', 'username': 'EdinburghUni'}, {'user_id': '1338987882', 'username': 'EdinUniImaging'}]",
1152188450247991296,1152188450247991296,1563538107000,2019-07-19,07:08:27,CDT,745531304419090432,resoundant,Resoundant,,"Prospective comparison of transient, point shear wave, and magnetic resonance elastography for staging liver fibrosis   https://link.springer.com/article/10.1007%2Fs00330-019-06331-4 …",[],['https://link.springer.com/article/10.1007%2Fs00330-019-06331-4'],[],0,1,2,[],[],https://twitter.com/Resoundant/status/1152188450247991296,False,,0,,,,,,,"[{'user_id': '745531304419090432', 'username': 'Resoundant'}]",
1151868252764684295,1151868250151632903,1563461766000,2019-07-18,09:56:06,CDT,895701558477725696,mechneurolab,Mechanical Neuroimaging Lab,,And in case you missed our paper on Altered brain tissue viscoelasticity in pediatric cerebral palsy measured by magnetic resonance elastography  https://www.sciencedirect.com/science/article/pii/S2213158219301007 …,[],['https://www.sciencedirect.com/science/article/pii/S2213158219301007'],[],1,0,1,[],[],https://twitter.com/MechNeuroLab/status/1151868252764684295,False,,0,,,,,,,"[{'user_id': '895701558477725696', 'username': 'MechNeuroLab'}]",
