id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1164437690646978560,1164437687727788032,1566458554000,2019-08-22,02:22:34,CDT,1151758642292486144,gmapinktober,gmapinktober,,It is recommended for men to consider seeing a genetics counselor for a consultation. If a man tests positive for a defective gene (most commonly either BRCA1 or BRCA2) that can lead to a future diagnosis of breast cancer and his children have a 50% chance of carrying the gene.,[],[],[],1,0,0,[],[],https://twitter.com/gmapinktober/status/1164437690646978560,False,,0,,,,,,,"[{'user_id': '1151758642292486144', 'username': 'gmapinktober'}]",
1164437687727788032,1164437687727788032,1566458553000,2019-08-22,02:22:33,CDT,1151758642292486144,gmapinktober,gmapinktober,,Up to 40% of all male breast cancer cases may be due to BRCA2 mutations.  This means men who get breast cancer are more likely to have an inherited gene mutation than women who get breast cancer.  pic.twitter.com/lLG80KPDw2,[],[],['https://pbs.twimg.com/media/ECjp5igWkAA6t0E.jpg'],1,0,0,[],[],https://twitter.com/gmapinktober/status/1164437687727788032,False,,0,,,,,,,"[{'user_id': '1151758642292486144', 'username': 'gmapinktober'}]",
1164384152910626816,1164384152910626816,1566445789000,2019-08-21,22:49:49,CDT,1164057464565714944,beecurious1,beecurious,,"I’m following so many astrophysics accounts and im catching the space bug, especially from @starstrickenSF  thank u for inspiring me, not only about space but also your BRCA2 journey💖",['starstrickensf'],[],[],0,0,0,[],[],https://twitter.com/beecurious1/status/1164384152910626816,False,,0,,,,,,,"[{'user_id': '1164057464565714944', 'username': 'beecurious1'}, {'user_id': '3433407383', 'username': 'starstrickenSF'}]",
1164369341766348800,1164369341766348800,1566442258000,2019-08-21,21:50:58,CDT,14776420,hkeil,Hans Keil,,DNA Testing for All?  https://health.usnews.com/health-care/patient-advice/articles/dna-testing-for-healthy-people?src=usn_tw … #genomics #BRCA1 #BRCA2 #dnasequencing,[],['https://health.usnews.com/health-care/patient-advice/articles/dna-testing-for-healthy-people?src=usn_tw'],[],0,0,0,"['#genomics', '#brca1', '#brca2', '#dnasequencing']",[],https://twitter.com/hkeil/status/1164369341766348800,False,,0,,,,,,,"[{'user_id': '14776420', 'username': 'hkeil'}]",
1164365558579716097,1164365558579716097,1566441356000,2019-08-21,21:35:56,CDT,115569182,lisatheriveter,Lisa Rogers Lowrance (She/her),,One in 40 Ashkenazi Jews have a BRCA1 or BRCA2 mutation.  http://bit.ly/2zgWgSE ,[],['http://bit.ly/2zgWgSE'],[],0,0,0,[],[],https://twitter.com/LisaTheRiveter/status/1164365558579716097,False,,0,,,,,,,"[{'user_id': '115569182', 'username': 'LisaTheRiveter'}]",
1164360039093682178,1164360039093682178,1566440040000,2019-08-21,21:14:00,CDT,154613745,mammarycell,Mammary Cell News,,New publication in @CellReport | #Chromatin remodeling in response to BRCA2-crisis.  https://bit.ly/2L67n6O ,['cellreport'],['https://bit.ly/2L67n6O'],[],0,0,0,['#chromatin'],[],https://twitter.com/MammaryCell/status/1164360039093682178,False,,0,,,,,,,"[{'user_id': '154613745', 'username': 'MammaryCell'}, {'user_id': '900153294596603904', 'username': 'CellReport'}]",
1164308474546835458,1164308474546835458,1566427746000,2019-08-21,17:49:06,CDT,860551547079602176,columbusjnews,Columbus Jewish News,,The U.S. Preventative Services Task Force has recommended that Ashkenazi Jewish women be screened for the BRCA1 and BRCA2 genes linked to breast cancer.  https://bit.ly/2zoN1jL ,[],['https://bit.ly/2zoN1jL'],[],0,0,0,[],[],https://twitter.com/ColumbusJNews/status/1164308474546835458,False,,0,,,,,,,"[{'user_id': '860551547079602176', 'username': 'ColumbusJNews'}]",
1164298638866165760,1164298638866165760,1566425401000,2019-08-21,17:10:01,CDT,474259951,wilmotcancer,Wilmot Cancer Institute,,"""It gave me power to know it was in my hands now,"" says Bonnie Smorol.   She has a #BRCA2 genetic mutation & shared her experience in light of news around USPSTF's updated recommendations around genetic counseling & testing for BRCA-related cancers:  http://fal.cn/33zk4  pic.twitter.com/H5kk3qfwKF",[],['http://fal.cn/33zk4'],['https://pbs.twimg.com/media/EChrcKTXYAE7-6Z.jpg'],0,3,5,['#brca2'],[],https://twitter.com/WilmotCancer/status/1164298638866165760,False,,0,,,,,,,"[{'user_id': '474259951', 'username': 'WilmotCancer'}]",
1164290839893299200,1164290839893299200,1566423542000,2019-08-21,16:39:02,CDT,111128893,jcomm_blogfeeds,Jewish Community,,"US task force: Ashkenazi Jewish women should be screened for breast cancer genes: High level of BRCA1 or BRCA2 mutation found in Ashkenazi Jews; gene testing allows affected women to consider steps to lower their risk, like preventive…  http://dlvr.it/RBf3Z9  TimesofIsrael pic.twitter.com/1hTabAHwm0",[],['http://dlvr.it/RBf3Z9'],['https://pbs.twimg.com/media/EChkWUtVUAAxnIp.jpg'],0,1,1,[],[],https://twitter.com/JComm_BlogFeeds/status/1164290839893299200,False,,0,,,,,,,"[{'user_id': '111128893', 'username': 'JComm_BlogFeeds'}]",
1164281089764089856,1164281089764089856,1566421217000,2019-08-21,16:00:17,CDT,166539231,prpnews,PressReleasePoint,, http://tinyurl.com/y2j5eehu  Inherited BRCA2 mutations linked to increased risk of childhood lymphoma,[],['http://tinyurl.com/y2j5eehu'],[],0,0,0,[],[],https://twitter.com/prpnews/status/1164281089764089856,False,,0,,,,,,,"[{'user_id': '166539231', 'username': 'prpnews'}]",
