id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1164461057546436608,1164456407795527680,1566464125000,2019-08-22,03:55:25,CDT,26461199,frisky9,Frisky Le Rouge,,"Unfortunately it touches many of us all too frequently. Our grandma may have breast cancer on her other breast. The left was a mastectomy. She is nearly 91, mum found out today. What your doing is turning a negative into a positive 🙏♥️",['officialpanfur'],[],[],1,0,2,[],[],https://twitter.com/frisky9/status/1164461057546436608,False,,0,,,,,,,"[{'user_id': '26461199', 'username': 'frisky9'}, {'user_id': '187823304', 'username': 'OfficialPanfur'}]",
1164460645661777920,1164460645661777920,1566464027000,2019-08-22,03:53:47,CDT,488463165,helenremi411,Helen,,My Breast Cancer Journey - Getting prepared for a mastectomy  http://www.crazyfamilystory.com/2019/08/my-breast-cancer-journey-getting.html … #BreastCancer #BreastCancerAwareness #blogger #mummyblogger,[],['http://www.crazyfamilystory.com/2019/08/my-breast-cancer-journey-getting.html'],[],0,0,0,"['#breastcancer', '#breastcancerawareness', '#blogger', '#mummyblogger']",[],https://twitter.com/HelenRemi411/status/1164460645661777920,False,,0,,,,,,,"[{'user_id': '488463165', 'username': 'HelenRemi411'}]",
1164445161042173952,1164445161042173952,1566460335000,2019-08-22,02:52:15,CDT,985431242,scotteberle1,Scott Eberle,,📷 MODERN DAY miracle So many words can describe this picture. But not many words can really express what this picture represents. One word sticks to me: MIRACLE. Miracle for the way God has opened ways for a widow to get chemo and a mastectomy...  https://tmblr.co/Z7fwet2kL1Xdv ,[],['https://tmblr.co/Z7fwet2kL1Xdv'],[],0,0,0,[],[],https://twitter.com/ScottEberle1/status/1164445161042173952,False,,0,,,,,,,"[{'user_id': '985431242', 'username': 'ScottEberle1'}]",
1164444628466073600,1164444628466073600,1566460208000,2019-08-22,02:50:08,CDT,1081410498589995008,stoienteeth,ησямαη ғυcкιηg яσcкωεℓℓ 💥,,"the charity is for me to receive teet yeet or what u older folk call ""subcutaneous mastectomy""  https://twitter.com/DrDaveFong/status/1164436111449477120 …",[],['https://twitter.com/DrDaveFong/status/1164436111449477120'],[],1,1,1,[],[],https://twitter.com/stoIenteeth/status/1164444628466073600,False,https://twitter.com/DrDaveFong/status/1164436111449477120,0,,,,,,,"[{'user_id': '1081410498589995008', 'username': 'stoIenteeth'}]",
1164434328090103808,1164434328090103808,1566457752000,2019-08-22,02:09:12,CDT,4006654512,mummifiedbeaute,Ｃｌｅｏｐａｔｒａ,,""" And just because people know me to be quite the blunt Bitch.  Don't mind be admired, but any Female grabs my ass or tries me.  You will be getting yourself a double mastectomy. """,[],[],[],0,0,0,[],[],https://twitter.com/MUMMIFIEDBEAUTE/status/1164434328090103808,False,,0,,,,,,,"[{'user_id': '4006654512', 'username': 'MUMMIFIEDBEAUTE'}]",
1164432095604879361,1164432095604879361,1566457220000,2019-08-22,02:00:20,CDT,267112855,az4u__,Kevin Erin,,4 Stages of Post-Mastectomy Lymphedema … https://blog.thebreastcancersite.greatergood.com/lymphedema-stages/?utm_source=bcs-bcsfan&utm_medium=social-fb&utm_content=link&utm_campaign=lymphedema-stages&utm_term=1149934 …,[],['https://blog.thebreastcancersite.greatergood.com/lymphedema-stages/?utm_source=bcs-bcsfan&utm_medium=social-fb&utm_content=link&utm_campaign=lymphedema-stages&utm_term=1149934'],[],0,0,0,[],[],https://twitter.com/az4u__/status/1164432095604879361,False,,0,,,,,,,"[{'user_id': '267112855', 'username': 'az4u__'}]",
1164429661629140992,1164429661629140992,1566456640000,2019-08-22,01:50:40,CDT,811849484661563392,clinic_mc,MCBody Clinic,,"If you have small, volume-less and sagging breasts or you've undergone mastectomy, Breast Augmentation is the right option for you.  Book an appointment with our specialist plastic surgeon today : ☎ +971 4 385 5552 📧 info@mcbodyclinic.com 🌐  http://www.mcbodyclinic.com  pic.twitter.com/IOTOmuOOWw",[],['http://www.mcbodyclinic.com'],['https://pbs.twimg.com/media/ECjimQUU8AEMxvS.jpg'],0,0,0,[],[],https://twitter.com/clinic_mc/status/1164429661629140992,False,,0,,,,,,,"[{'user_id': '811849484661563392', 'username': 'clinic_mc'}]",
1164424743526830080,1164266803348103170,1566455467000,2019-08-22,01:31:07,CDT,2287324218,donnasparty,Donna 🌊 #Resist🇺🇸🌊,,"Been there, about 5 months from my 56th birthday. Had a double mastectomy by choice. If you have chemotherapy, ask for a Sancuso patch. It's the best thing to control the nausea. I highly recommend Cancer Treatment Centers of America!",['pet_loverva'],[],[],0,0,1,[],[],https://twitter.com/DonnasParty/status/1164424743526830080,False,,0,,,,,,,"[{'user_id': '2287324218', 'username': 'DonnasParty'}, {'user_id': '833798400562888706', 'username': 'pet_loverva'}]",
1164392532471635968,1164202842346835969,1566447787000,2019-08-21,23:23:07,CDT,3176574711,fluthermucken,Alex the blam ma'am ⚧♀️,,Mastectomy,['joffeorama'],[],[],0,0,0,[],[],https://twitter.com/Fluthermucken/status/1164392532471635968,False,,0,,,,,,,"[{'user_id': '3176574711', 'username': 'Fluthermucken'}, {'user_id': '1135011900', 'username': 'joffeorama'}]",
1164388601209114624,1164266803348103170,1566446850000,2019-08-21,23:07:30,CDT,30316687,lauraanntull,Laura Ann Tull,,BC is survivable.  And dont be afraid to ask doctors questions and demand the best care.  There are laws that give BC survivors the power to decide some options unless 45 changed them.  Me post mastectomy.  pic.twitter.com/QKh2n0d2mk,['pet_loverva'],[],['https://pbs.twimg.com/media/ECi9QcKU4AINHhf.jpg'],0,0,0,[],[],https://twitter.com/LauraAnnTull/status/1164388601209114624,False,,0,,,,,,,"[{'user_id': '30316687', 'username': 'LauraAnnTull'}, {'user_id': '833798400562888706', 'username': 'pet_loverva'}]",
1164388551355764738,1164299886747144192,1566446838000,2019-08-21,23:07:18,CDT,805102260787224576,purpleheartmac,Mac D,,I have a good idea of what you're going through.  Wife has had cancer 3 times. Last one was a double mastectomy.  That was 5 yrs ago and nothing but complications since. Ya want to talk DM  http://me.plus  a lot of care giver sites on internet.. ...,['dax_x98'],['http://me.plus'],[],0,0,1,[],[],https://twitter.com/PurpleHeartMac/status/1164388551355764738,False,,0,,,,,,,"[{'user_id': '805102260787224576', 'username': 'PurpleHeartMac'}, {'user_id': '874106117886005249', 'username': 'Dax_x98'}]",
1164387929508106241,1164266803348103170,1566446690000,2019-08-21,23:04:50,CDT,30316687,lauraanntull,Laura Ann Tull,,"plastic surgeon should be consulted who knows breast surgery. There are ways to do mastectomies to minimize scaring. If they can cut out the cancer with mastectomy then they can start reconstruction right away, but only if cancer gone. Plastic surgeon & BC doc work together.",['pet_loverva'],[],[],0,0,0,[],[],https://twitter.com/LauraAnnTull/status/1164387929508106241,False,,0,,,,,,,"[{'user_id': '30316687', 'username': 'LauraAnnTull'}, {'user_id': '833798400562888706', 'username': 'pet_loverva'}]",
