id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1164374948434993153,1164306229180583941,1566443595000,2019-08-21,22:13:15,CDT,413634190,marlarossow,MarlaRossow,,"Beautiful piece. I used to live in NYC in my 20s and thought I was HOT. Today at 41 (after a prophylactic mastectomy & hysterectomy) I wore a 'Keep Calm You're On The Fun Side of the Wall"" Cabo t-shirt and dare I say red pj/palazzo pants to the bus stop. I just admitted that. Oy",['lisaxmiller'],[],[],0,0,0,[],[],https://twitter.com/MarlaRossow/status/1164374948434993153,False,,0,,,,,,,"[{'user_id': '413634190', 'username': 'MarlaRossow'}, {'user_id': '21110772', 'username': 'lisaxmiller'}]",
1164241810010583040,1163908260501610496,1566411852000,2019-08-21,13:24:12,CDT,17013072,rachelcaine,Rachel Caine is out til 2020 but pls buy books!,,"Oh, Kimberley, I feel ya ... I had a prophylactic double mastectomy and recon, plus a hysterectomy last year to prevent a return of breast cancer. I know how tough that is to recover from. Hang in there! I had DIEP (own tissue recon).",['kimberleycoultr'],[],[],2,0,2,[],[],https://twitter.com/rachelcaine/status/1164241810010583040,False,,0,,,,,,,"[{'user_id': '17013072', 'username': 'rachelcaine'}, {'user_id': '828963295679901697', 'username': 'KimberleyCoultr'}]",
1163845283031265282,1163829642018676741,1566317313000,2019-08-20,11:08:33,CDT,107201110,geogoddesscate,Cate Hardiman,,Yet there are still many doctors recommended prophylactic mastectomy for cases where it won't actually increase life expectancy. But it will reduce quality of life.,"['kphpe', 'amazon', 'sheriwinston', 'lissarankin', 'drchrisnorthrup']",[],[],1,0,0,[],[],https://twitter.com/GeoGoddessCate/status/1163845283031265282,False,,0,,,,,,,"[{'user_id': '107201110', 'username': 'GeoGoddessCate'}, {'user_id': '490406866', 'username': 'kphpe'}, {'user_id': '20793816', 'username': 'amazon'}, {'user_id': '82123487', 'username': 'sheriwinston'}, {'user_id': '25393674', 'username': 'Lissarankin'}, {'user_id': '114807372', 'username': 'DrChrisNorthrup'}]",
1163085165847072768,1163085165847072768,1566136087000,2019-08-18,08:48:07,CDT,52921907,kimacquaviva,Kimberly Acquaviva 🏳️‍🌈,,"Eight years ago today, Kathy, Grey, and I were on the beach in Narragansett.   2 months later, I had a prophylactic bilateral mastectomy and, with Kathy’s support, decided to “go flat.” Best decision EVER.   Every day I’m grateful for 18 yrs of Kathy’s unconditional love. ♥️  pic.twitter.com/au65xalJc8",[],[],"['https://pbs.twimg.com/media/ECQbylnXUAEUi1N.jpg', 'https://pbs.twimg.com/media/ECQbylnXsAAq4Dv.jpg']",7,2,273,[],[],https://twitter.com/kimacquaviva/status/1163085165847072768,False,,0,,,,,,,"[{'user_id': '52921907', 'username': 'kimacquaviva'}]",
1162991184412725248,1162869713745006592,1566113680000,2019-08-18,02:34:40,CDT,1855743176,bendigobloke,IAN 3550,,"Many women choose a prophylactic mastectomy following a BRCA1/BRCA2 screening. I can’t imagine what it would be like...and, really, my opinion doesn’t count.","['starstrickensf', 'c3convertase']",[],[],0,0,1,[],[],https://twitter.com/Bendigobloke/status/1162991184412725248,False,,0,,,,,,,"[{'user_id': '1855743176', 'username': 'Bendigobloke'}, {'user_id': '3433407383', 'username': 'starstrickenSF'}, {'user_id': '1006191138645032963', 'username': 'c3convertase'}]",
1162900639078408192,1162900639078408192,1566092092000,2019-08-17,20:34:52,CDT,522351375,justjen2015,Jen 🇺🇸patriotic progressive🇺🇸,,"1. Before writing my dissertation, went to Scotland to follow @Outlander_STARZ  2. Had a prophylactic double mastectomy cuz #BRCA2  3. Husband proposed at panda exhibit @sandiegozoo @steph_coen @janniaragon @TLJHuntington @Krodinehardy @KinzieCraigHall #3facts5scientists https://twitter.com/mushroomrs/status/1162779829307154438 …","['outlander_starz', 'sandiegozoo', 'steph_coen', 'janniaragon', 'tljhuntington', 'krodinehardy', 'kinziecraighall']",['https://twitter.com/mushroomrs/status/1162779829307154438'],[],2,1,17,"['#brca2', '#3facts5scientists']",[],https://twitter.com/JustJen2015/status/1162900639078408192,False,https://twitter.com/mushroomrs/status/1162779829307154438,0,,,,,,,"[{'user_id': '522351375', 'username': 'JustJen2015'}, {'user_id': '1510918164', 'username': 'Outlander_STARZ'}, {'user_id': '15526913', 'username': 'sandiegozoo'}, {'user_id': '1058914687', 'username': 'steph_coen'}, {'user_id': '16976126', 'username': 'janniaragon'}, {'user_id': '928660813', 'username': 'TLJHuntington'}, {'user_id': '788383057581604864', 'username': 'Krodinehardy'}, {'user_id': '587526033', 'username': 'KinzieCraigHall'}]",
1162348413448523777,1162348413448523777,1565960431000,2019-08-16,08:00:31,CDT,2787604953,drneiltanna,"Neil Tanna, MD, MBA",,"Even if you do not have a cancer diagnosis, you may consider having a #mastectomy if you are at high risk of developing #breastcancer. Bilateral prophylactic mastectomy involves removing both breasts to reduce breast cancer risk.  https://bit.ly/2Rmj2RG ",[],['https://bit.ly/2Rmj2RG'],[],0,0,0,"['#mastectomy', '#breastcancer']",[],https://twitter.com/drneiltanna/status/1162348413448523777,False,,0,,,,,,,"[{'user_id': '2787604953', 'username': 'drneiltanna'}]",
1161764186076143616,1161764186076143616,1565821141000,2019-08-14,17:19:01,CDT,41380057,nciprevention,NCI Prevention,,Bilateral prophylactic mastectomy has been shown to reduce the risk of breast cancer by at least 95% in women who have mutations in the BRCA1 or BRCA2 gene and by up to 90% in women who have a strong family history of breast cancer   https://buff.ly/2OvLTkS  #bcsm pic.twitter.com/7OqDmq5jfY,[],['https://buff.ly/2OvLTkS'],['https://pbs.twimg.com/media/EB9qXucXsAIyGxB.jpg'],1,22,33,['#bcsm'],[],https://twitter.com/NCIprevention/status/1161764186076143616,False,,0,,,,,,,"[{'user_id': '41380057', 'username': 'NCIprevention'}]",
1161705408228052992,1161704900201349120,1565807127000,2019-08-14,13:25:27,CDT,214093734,uafs,UAFS,,"Katie made the bold decision to undergo a prophylactic bilateral mastectomy at age 30. As she healed from the physical and emotional trauma of diagnosis and surgery, she found strength through outreach and empowering others.   http://news.uafs.edu/news/5152 ",[],['http://news.uafs.edu/news/5152'],[],0,0,5,[],[],https://twitter.com/UAFS/status/1161705408228052992,False,,0,,,,,,,"[{'user_id': '214093734', 'username': 'UAFS'}]",
1161260367915487232,1161260367915487232,1565701021000,2019-08-13,07:57:01,CDT,67434846,bcrfcure,The Breast Cancer Research Foundation,,"In 2009, preventive surgery was confirmed to reduce breast cancer risk in BRCA gene mutation carriers. While a prophylactic mastectomy may reduce the risk of developing breast cancer by 90% or more, it doesn’t guarantee breast cancer will not develop altogether.  pic.twitter.com/QYgoD36Git",[],[],['https://pbs.twimg.com/media/EB2gJgtXsAASqs-.jpg'],0,2,7,[],[],https://twitter.com/BCRFcure/status/1161260367915487232,False,,0,,,,,,,"[{'user_id': '67434846', 'username': 'BCRFcure'}]",
