id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1164443348834377728,1164443348834377728,1566459903000,2019-08-22,02:45:03,CDT,4866163553,mrmarkhenley,Mark Henley,,Claims that young #Chinese mum who died while having breast enlargement #surgery may have been operated on by unqualified #surgeons  https://www.mirror.co.uk/news/world-news/young-mum-who-hid-breast-18974554 … #breastenlargement #cosmeticsurgery @DailyMirror,['dailymirror'],['https://www.mirror.co.uk/news/world-news/young-mum-who-hid-breast-18974554'],[],0,0,0,"['#chinese', '#surgery', '#surgeons', '#breastenlargement', '#cosmeticsurgery']",[],https://twitter.com/MrMarkHenley/status/1164443348834377728,False,,0,,,,,,,"[{'user_id': '4866163553', 'username': 'MrMarkHenley'}, {'user_id': '16887175', 'username': 'DailyMirror'}]",
1164436642964205568,1164436642964205568,1566458304000,2019-08-22,02:18:24,CDT,152154307,gotogulf,GotoGulf.com,,Female - Breast Surgeon (Specialist) Dots Recruitment United Arab Emirates  http://GotoGulf.com/JobDescription.aspx?job_Id=288818 … pic.twitter.com/gnLxSV0DFo,[],['http://GotoGulf.com/JobDescription.aspx?job_Id=288818'],['https://pbs.twimg.com/media/ECjo8cpU4AAA89X.jpg'],0,0,1,[],[],https://twitter.com/GotoGulf/status/1164436642964205568,False,,0,,,,,,,"[{'user_id': '152154307', 'username': 'GotoGulf'}]",
1164434458289876992,1164434458289876992,1566457783000,2019-08-22,02:09:43,CDT,125304540,dafumes,COUNTESS OLUFUNMI,,"The people doing all the hip ups, breast and butt lifts though  Are they surgeons? 😧😧",[],[],[],0,0,0,[],[],https://twitter.com/dafumes/status/1164434458289876992,False,,0,,,,,,,"[{'user_id': '125304540', 'username': 'dafumes'}]",
1164429661629140992,1164429661629140992,1566456640000,2019-08-22,01:50:40,CDT,811849484661563392,clinic_mc,MCBody Clinic,,"If you have small, volume-less and sagging breasts or you've undergone mastectomy, Breast Augmentation is the right option for you.  Book an appointment with our specialist plastic surgeon today : ☎ +971 4 385 5552 📧 info@mcbodyclinic.com 🌐  http://www.mcbodyclinic.com  pic.twitter.com/IOTOmuOOWw",[],['http://www.mcbodyclinic.com'],['https://pbs.twimg.com/media/ECjimQUU8AEMxvS.jpg'],0,0,0,[],[],https://twitter.com/clinic_mc/status/1164429661629140992,False,,0,,,,,,,"[{'user_id': '811849484661563392', 'username': 'clinic_mc'}]",
1164429365045792768,1164428024168816640,1566456569000,2019-08-22,01:49:29,CDT,132144233,sabbia1968,Sabrina Carparelli,,"This is insane, sometimes I forget you are a breast cancer surgeon, how different the outlook from the patient’s perspective, no matter how much inside knowledge you have, I hope you are ok 👌","['liz_oriordan', 'westsuffolknhs']",[],[],0,0,4,[],[],https://twitter.com/sabbia1968/status/1164429365045792768,False,,0,,,,,,,"[{'user_id': '132144233', 'username': 'sabbia1968'}, {'user_id': '21295267', 'username': 'Liz_ORiordan'}, {'user_id': '388844548', 'username': 'WestSuffolkNHS'}]",
1164424794688720896,1164424794688720896,1566455479000,2019-08-22,01:31:19,CDT,1147411617098784768,drshobhitgupta3,Shobhit Aesthetics,,#GYNECOMASTIATREATMENT  Gynecomastia is the #feminisation of #malebreast tissue caused by excess glandular or fatty tissue which can lead to the appearance of 'man breast'.  #surgeon #drshobhit #cosmeticsurgery #asthetics #karolbagh #delhi #facelift #rhinoplasty #male #breast  pic.twitter.com/vT0mtmTC8U,[],[],['https://pbs.twimg.com/media/ECjeK0iU4AAchU_.jpg'],0,0,3,"['#gynecomastiatreatment', '#feminisation', '#malebreast', '#surgeon', '#drshobhit', '#cosmeticsurgery', '#asthetics', '#karolbagh', '#delhi', '#facelift', '#rhinoplasty', '#male', '#breast']",[],https://twitter.com/DrShobhitGupta3/status/1164424794688720896,False,,0,,,,,,,"[{'user_id': '1147411617098784768', 'username': 'DrShobhitGupta3'}]",
1164411891583766528,1164411891583766528,1566452403000,2019-08-22,00:40:03,CDT,256622279,surgeon_yellow,General Surgeon,,Bakersfield CA USA - Physician Assistant-Surgical Oncoloy - ... breast surgery colorectal endocrine : ... breast surgery colorectal endocrine hepatopancreatobiliary upper GI mixed tumor and peritoneal surface malignancy. T #SURGERY JOBS  http://dld.bz/hE5BQ ,[],['http://dld.bz/hE5BQ'],[],0,0,0,['#surgery'],[],https://twitter.com/surgeon_yellow/status/1164411891583766528,False,,0,,,,,,,"[{'user_id': '256622279', 'username': 'surgeon_yellow'}]",
1164408591266091008,1164408591266091008,1566451616000,2019-08-22,00:26:56,CDT,34680093,acs_california,ACS California,,General surgeon & @ACS_California volunteer @irenelomd talks with @HeatherKTVU at tonight’s @MakingStridesSF Kickoff about the many ways @AmericanCancer helps to mitigate the devastating impact of breast cancer. Thank you both and media sponsor @KTVU for promoting awareness! pic.twitter.com/o3ABVsNSJD,"['acs_california', 'irenelomd', 'heatherktvu', 'makingstridessf', 'americancancer', 'ktvu']",[],['https://pbs.twimg.com/media/ECjPcBnU0AEfonS.jpg'],0,1,6,[],[],https://twitter.com/ACS_California/status/1164408591266091008,False,,0,,,,,,,"[{'user_id': '34680093', 'username': 'ACS_California'}, {'user_id': '19493692', 'username': 'irenelomd'}, {'user_id': '1327837267', 'username': 'HeatherKTVU'}, {'user_id': '737717060784902145', 'username': 'MakingStridesSF'}, {'user_id': '14282672', 'username': 'AmericanCancer'}, {'user_id': '15652540', 'username': 'KTVU'}]",
1164406533037314048,1164406533037314048,1566451125000,2019-08-22,00:18:45,CDT,1023310112,kennethhughesmd,Dr. Kenneth Benjamin Hughes - LA Plastic Surgeon,,"Am I a good candidate for a mommy makeover with a breast augmentation, no breast lift and labiaplasty?...  https://realself.com/t/9167778 ",[],['https://realself.com/t/9167778'],[],0,0,0,[],[],https://twitter.com/kennethhughesmd/status/1164406533037314048,False,,0,,,,,,,"[{'user_id': '1023310112', 'username': 'kennethhughesmd'}]",
1164401346826526720,1164401346826526720,1566449889000,2019-08-21,23:58:09,CDT,1023310112,kennethhughesmd,Dr. Kenneth Benjamin Hughes - LA Plastic Surgeon,,How is it possible to place XL breast implants under the muscle?  https://realself.com/t/9167722 ,[],['https://realself.com/t/9167722'],[],0,0,0,[],[],https://twitter.com/kennethhughesmd/status/1164401346826526720,False,,0,,,,,,,"[{'user_id': '1023310112', 'username': 'kennethhughesmd'}]",
1164387929508106241,1164266803348103170,1566446690000,2019-08-21,23:04:50,CDT,30316687,lauraanntull,Laura Ann Tull,,"plastic surgeon should be consulted who knows breast surgery. There are ways to do mastectomies to minimize scaring. If they can cut out the cancer with mastectomy then they can start reconstruction right away, but only if cancer gone. Plastic surgeon & BC doc work together.",['pet_loverva'],[],[],0,0,0,[],[],https://twitter.com/LauraAnnTull/status/1164387929508106241,False,,0,,,,,,,"[{'user_id': '30316687', 'username': 'LauraAnnTull'}, {'user_id': '833798400562888706', 'username': 'pet_loverva'}]",
1164387164353773569,1164266803348103170,1566446507000,2019-08-21,23:01:47,CDT,30316687,lauraanntull,Laura Ann Tull,,With me they did this dye procedure to check lymph nodes.  Find out what your doctor knows.  Google on line What is available. I fired 2 doctors before finding the right one.  You need to have monitored the extent of the cancer.  Also need plastic surgeon & breast doctor.  Cont.,['pet_loverva'],[],[],3,0,0,[],[],https://twitter.com/LauraAnnTull/status/1164387164353773569,False,,0,,,,,,,"[{'user_id': '30316687', 'username': 'LauraAnnTull'}, {'user_id': '833798400562888706', 'username': 'pet_loverva'}]",
1164364299193597954,1164364299193597954,1566441056000,2019-08-21,21:30:56,CDT,417673334,infinitewhip,dsp,,"I 100% appreciate a care coordinator documenting my diagnoses, treatments, procedures, surgeries, medications, physicians, surgeons, clinical trials that I underwent this last year for breast cancer.",[],[],[],1,0,1,[],[],https://twitter.com/infiniteWHIP/status/1164364299193597954,False,,0,,,,,,,"[{'user_id': '417673334', 'username': 'infiniteWHIP'}]",
1164356528293519361,1164356528293519361,1566439203000,2019-08-21,21:00:03,CDT,55377688,asps_news,American Society of Plastic Surgeons (ASPS),,How soon after a breast augmentation procedure can you resume your normal exercise routine?  http://ow.ly/8iJG30p6kAI  #BreastAugmentation #TrustASPS #PlasticSurgery,[],['http://ow.ly/8iJG30p6kAI'],[],0,0,2,"['#breastaugmentation', '#trustasps', '#plasticsurgery']",[],https://twitter.com/ASPS_News/status/1164356528293519361,False,,0,,,,,,,"[{'user_id': '55377688', 'username': 'ASPS_News'}]",
1164343494338600962,1164343494338600962,1566436096000,2019-08-21,20:08:16,CDT,894613609153777672,8080hamamsy,Mostafa Hamamsy lap surgeon,,في أمتحان شفوي الباطنه بكالوريوس دكتور كان بتاع قلب وكانت حاله longسألني سؤال غريب جدا قالي هي سميه الخشاب breast سليكون ، ولا لأ انا وشي بقي دم وعرق ، سألته قولتله حضرتك رأيك ايه قالي عادي ،قوم أنا بقوله بس ده مش contour عادي تعالي أفهمك فبيقولي نعم ! وقلبت اللجنه ضحك  https://twitter.com/biigmost/status/1164108111415848961 …,[],['https://twitter.com/biigmost/status/1164108111415848961'],[],0,0,0,[],[],https://twitter.com/8080Hamamsy/status/1164343494338600962,False,https://twitter.com/BiigMOST/status/1164108111415848961,0,,,,,,,"[{'user_id': '894613609153777672', 'username': '8080Hamamsy'}]",
1164343128435769344,1164343128435769344,1566436008000,2019-08-21,20:06:48,CDT,1023310112,kennethhughesmd,Dr. Kenneth Benjamin Hughes - LA Plastic Surgeon,,Will my breast reduction compromise my nipple piercings?  https://realself.com/t/9167161 ,[],['https://realself.com/t/9167161'],[],0,0,0,[],[],https://twitter.com/kennethhughesmd/status/1164343128435769344,False,,0,,,,,,,"[{'user_id': '1023310112', 'username': 'kennethhughesmd'}]",
